Customer_ID,Segment
CUST-32040,Discount_Seeker
CUST-32041,Discount_Seeker
CUST-32042,Regular
CUST-32043,Regular
CUST-32044,One_Time_Buyer
CUST-32045,Discount_Seeker
CUST-32046,Regular
CUST-32047,Discount_Seeker
CUST-32048,Regular
CUST-32049,Regular
CUST-32050,Discount_Seeker
CUST-32051,Regular
CUST-32052,Regular
CUST-32053,One_Time_Buyer
CUST-32054,Regular
CUST-32055,Regular
CUST-32056,One_Time_Buyer
CUST-32057,Discount_Seeker
CUST-32058,Discount_Seeker
CUST-32059,One_Time_Buyer
CUST-32060,Regular
CUST-32061,Discount_Seeker
CUST-32062,Discount_Seeker
CUST-32063,One_Time_Buyer
CUST-32064,Discount_Seeker
CUST-32065,Discount_Seeker
CUST-32066,Regular
CUST-32067,Regular
CUST-32068,Discount_Seeker
CUST-32069,Discount_Seeker
CUST-32070,Discount_Seeker
CUST-32071,Regular
CUST-32072,Discount_Seeker
CUST-32073,Discount_Seeker
CUST-32074,One_Time_Buyer
CUST-32075,Discount_Seeker
CUST-32076,One_Time_Buyer
CUST-32077,One_Time_Buyer
CUST-32078,Discount_Seeker
CUST-32079,Discount_Seeker
CUST-32080,One_Time_Buyer
CUST-32081,Discount_Seeker
CUST-32082,One_Time_Buyer
CUST-32083,Discount_Seeker
CUST-32084,Discount_Seeker
CUST-32085,Regular
CUST-32086,Regular
CUST-32087,One_Time_Buyer
CUST-32088,Discount_Seeker
CUST-32089,Discount_Seeker
CUST-32090,One_Time_Buyer
CUST-32091,Discount_Seeker
CUST-32092,Discount_Seeker
CUST-32093,Discount_Seeker
CUST-32094,Discount_Seeker
CUST-32095,Regular
CUST-32096,Regular
CUST-32097,Regular
CUST-32098,Regular
CUST-32099,Discount_Seeker
CUST-32100,Regular
CUST-32101,Regular
CUST-32102,Regular
CUST-32103,VIP
CUST-32104,Discount_Seeker
CUST-32105,One_Time_Buyer
CUST-32106,Discount_Seeker
CUST-32107,Regular
CUST-32108,VIP
CUST-32109,Regular
CUST-32110,Discount_Seeker
CUST-32111,Regular
CUST-32112,Discount_Seeker
CUST-32113,Regular
CUST-32114,One_Time_Buyer
CUST-32115,Regular
CUST-32116,Regular
CUST-32117,One_Time_Buyer
CUST-32118,Regular
CUST-32119,Regular
CUST-32120,Discount_Seeker
CUST-32121,Discount_Seeker
CUST-32122,Discount_Seeker
CUST-32123,Regular
CUST-32124,Regular
CUST-32125,Regular
CUST-32126,VIP
CUST-32127,One_Time_Buyer
CUST-32128,Discount_Seeker
CUST-32129,Regular
CUST-32130,Discount_Seeker
CUST-32131,Regular
CUST-32132,One_Time_Buyer
CUST-32133,Regular
CUST-32134,VIP
CUST-32135,Discount_Seeker
CUST-32136,Discount_Seeker
CUST-32137,Discount_Seeker
CUST-32138,VIP
CUST-32139,Regular
CUST-32140,Regular
CUST-32141,Regular
CUST-32142,One_Time_Buyer
CUST-32143,VIP
CUST-32144,Regular
CUST-32145,Discount_Seeker
CUST-32146,Regular
CUST-32147,Discount_Seeker
CUST-32148,One_Time_Buyer
CUST-32149,Regular
CUST-32150,One_Time_Buyer
CUST-32151,Discount_Seeker
CUST-32152,Regular
CUST-32153,Regular
CUST-32154,Regular
CUST-32155,Discount_Seeker
CUST-32156,Discount_Seeker
CUST-32157,One_Time_Buyer
CUST-32158,One_Time_Buyer
CUST-32159,Discount_Seeker
CUST-32160,Discount_Seeker
CUST-32161,Regular
CUST-32162,Discount_Seeker
CUST-32163,VIP
CUST-32164,Discount_Seeker
CUST-32165,Regular
CUST-32166,VIP
CUST-32167,VIP
CUST-32168,Regular
CUST-32169,Discount_Seeker
CUST-32170,Regular
CUST-32171,Discount_Seeker
CUST-32172,Regular
CUST-32173,Discount_Seeker
CUST-32174,Regular
CUST-32175,Regular
CUST-32176,Discount_Seeker
CUST-32177,Regular
CUST-32178,VIP
CUST-32179,Regular
CUST-32180,Regular
CUST-32181,Discount_Seeker
CUST-32182,Regular
CUST-32183,Discount_Seeker
CUST-32184,One_Time_Buyer
CUST-32185,Regular
CUST-32186,One_Time_Buyer
CUST-32187,Discount_Seeker
CUST-32188,Discount_Seeker
CUST-32189,Discount_Seeker
CUST-32190,Discount_Seeker
CUST-32191,Discount_Seeker
CUST-32192,Regular
CUST-32193,VIP
CUST-32194,VIP
CUST-32195,Regular
CUST-32196,Regular
CUST-32197,Regular
CUST-32198,Regular
CUST-32199,Discount_Seeker
CUST-32200,One_Time_Buyer
CUST-32201,One_Time_Buyer
CUST-32202,Regular
CUST-32203,Discount_Seeker
CUST-32204,One_Time_Buyer
CUST-32205,Regular
CUST-32206,Regular
CUST-32207,One_Time_Buyer
CUST-32208,Discount_Seeker
CUST-32209,Regular
CUST-32210,Regular
CUST-32211,Regular
CUST-32212,One_Time_Buyer
CUST-32213,Discount_Seeker
CUST-32214,Regular
CUST-32215,Regular
CUST-32216,Discount_Seeker
CUST-32217,Discount_Seeker
CUST-32218,Regular
CUST-32219,One_Time_Buyer
CUST-32220,VIP
CUST-32221,Regular
CUST-32222,Discount_Seeker
CUST-32223,Regular
CUST-32224,One_Time_Buyer
CUST-32225,Discount_Seeker
CUST-32226,Discount_Seeker
CUST-32227,Regular
CUST-32228,Regular
CUST-32229,Regular
CUST-32230,Discount_Seeker
CUST-32231,Discount_Seeker
CUST-32232,One_Time_Buyer
CUST-32233,Discount_Seeker
CUST-32234,One_Time_Buyer
CUST-32235,Discount_Seeker
CUST-32236,Regular
CUST-32237,Regular
CUST-32238,Discount_Seeker
CUST-32239,Regular
CUST-32240,VIP
CUST-32241,Discount_Seeker
CUST-32242,One_Time_Buyer
CUST-32243,Regular
CUST-32244,Discount_Seeker
CUST-32245,One_Time_Buyer
CUST-32246,Regular
CUST-32247,VIP
CUST-32248,Regular
CUST-32249,Discount_Seeker
CUST-32250,Discount_Seeker
CUST-32251,One_Time_Buyer
CUST-32252,Discount_Seeker
CUST-32253,Regular
CUST-32254,Regular
CUST-32255,Discount_Seeker
CUST-32256,Regular
CUST-32257,Regular
CUST-32258,Regular
CUST-32259,VIP
CUST-32260,Regular
CUST-32261,Regular
CUST-32262,Regular
CUST-32263,Regular
CUST-32264,Discount_Seeker
CUST-32265,One_Time_Buyer
CUST-32266,Regular
CUST-32267,Discount_Seeker
CUST-32268,Regular
CUST-32269,Discount_Seeker
CUST-32270,One_Time_Buyer
CUST-32271,Discount_Seeker
CUST-32272,One_Time_Buyer
CUST-32273,Regular
CUST-32274,VIP
CUST-32275,One_Time_Buyer
CUST-32276,Regular
CUST-32277,Regular
CUST-32278,Discount_Seeker
CUST-32279,One_Time_Buyer
CUST-32280,One_Time_Buyer
CUST-32281,Regular
CUST-32282,One_Time_Buyer
CUST-32283,VIP
CUST-32284,VIP
CUST-32285,Discount_Seeker
CUST-32286,VIP
CUST-32287,Regular
CUST-32288,Discount_Seeker
CUST-32289,Regular
CUST-32290,Regular
CUST-32291,Regular
CUST-32292,Regular
CUST-32293,Regular
CUST-32294,Discount_Seeker
CUST-32295,Discount_Seeker
CUST-32296,Regular
CUST-32297,One_Time_Buyer
CUST-32298,Regular
CUST-32299,Regular
CUST-32300,One_Time_Buyer
CUST-32301,Regular
CUST-32302,One_Time_Buyer
CUST-32303,Regular
CUST-32304,Discount_Seeker
CUST-32305,Regular
CUST-32306,Regular
CUST-32307,Regular
CUST-32308,Discount_Seeker
CUST-32309,Discount_Seeker
CUST-32310,One_Time_Buyer
CUST-32311,Regular
CUST-32312,Regular
CUST-32313,Regular
CUST-32314,Discount_Seeker
CUST-32315,One_Time_Buyer
CUST-32316,Regular
CUST-32317,Discount_Seeker
CUST-32318,Regular
CUST-32319,Discount_Seeker
CUST-32320,One_Time_Buyer
CUST-32321,Regular
CUST-32322,Regular
CUST-32323,One_Time_Buyer
CUST-32324,One_Time_Buyer
CUST-32325,Discount_Seeker
CUST-32326,Discount_Seeker
CUST-32327,Regular
CUST-32328,Discount_Seeker
CUST-32329,One_Time_Buyer
CUST-32330,Discount_Seeker
CUST-32331,Regular
CUST-32332,Regular
CUST-32333,Regular
CUST-32334,Regular
CUST-32335,VIP
CUST-32336,Regular
CUST-32337,Regular
CUST-32338,Regular
CUST-32339,Discount_Seeker
CUST-32340,Regular
CUST-32341,VIP
CUST-32342,Regular
CUST-32343,Regular
CUST-32344,Discount_Seeker
CUST-32345,Regular
CUST-32346,Discount_Seeker
CUST-32347,One_Time_Buyer
CUST-32348,Discount_Seeker
CUST-32349,Discount_Seeker
CUST-32350,One_Time_Buyer
CUST-32351,Discount_Seeker
CUST-32352,VIP
CUST-32353,Regular
CUST-32354,One_Time_Buyer
CUST-32355,Regular
CUST-32356,VIP
CUST-32357,Discount_Seeker
CUST-32358,One_Time_Buyer
CUST-32359,Regular
CUST-32360,Discount_Seeker
CUST-32361,Regular
CUST-32362,Discount_Seeker
CUST-32363,Regular
CUST-32364,Regular
CUST-32365,One_Time_Buyer
CUST-32366,Regular
CUST-32367,Discount_Seeker
CUST-32368,Regular
CUST-32369,Regular
CUST-32370,Discount_Seeker
CUST-32371,Regular
CUST-32372,Regular
CUST-32373,Regular
CUST-32374,Discount_Seeker
CUST-32375,One_Time_Buyer
CUST-32376,One_Time_Buyer
CUST-32377,Regular
CUST-32378,Regular
CUST-32379,Regular
CUST-32380,One_Time_Buyer
CUST-32381,Regular
CUST-32382,One_Time_Buyer
CUST-32383,Regular
CUST-32384,One_Time_Buyer
CUST-32385,One_Time_Buyer
CUST-32386,One_Time_Buyer
CUST-32387,Regular
CUST-32388,VIP
CUST-32389,Regular
CUST-32390,Regular
CUST-32391,VIP
CUST-32392,Discount_Seeker
CUST-32393,Regular
CUST-32394,Discount_Seeker
CUST-32395,Discount_Seeker
CUST-32396,Regular
CUST-32397,One_Time_Buyer
CUST-32398,Regular
CUST-32399,Regular
CUST-32400,Regular
CUST-32401,One_Time_Buyer
CUST-32402,VIP
CUST-32403,Regular
CUST-32404,Discount_Seeker
CUST-32405,Regular
CUST-32406,Discount_Seeker
CUST-32407,One_Time_Buyer
CUST-32408,One_Time_Buyer
CUST-32409,VIP
CUST-32410,Regular
CUST-32411,Regular
CUST-32412,Regular
CUST-32413,Regular
CUST-32414,Regular
CUST-32415,One_Time_Buyer
CUST-32416,One_Time_Buyer
CUST-32417,VIP
CUST-32418,Regular
CUST-32419,Regular
CUST-32420,Regular
CUST-32421,Discount_Seeker
CUST-32422,Discount_Seeker
CUST-32423,One_Time_Buyer
CUST-32424,Discount_Seeker
CUST-32425,Discount_Seeker
CUST-32426,Discount_Seeker
CUST-32427,Regular
CUST-32428,Discount_Seeker
CUST-32429,Regular
CUST-32430,Regular
CUST-32431,Regular
CUST-32432,Regular
CUST-32433,One_Time_Buyer
CUST-32434,Regular
CUST-32435,Regular
CUST-32436,Regular
CUST-32437,Discount_Seeker
CUST-32438,Regular
CUST-32439,One_Time_Buyer
CUST-32440,One_Time_Buyer
CUST-32441,Discount_Seeker
CUST-32442,Discount_Seeker
CUST-32443,VIP
CUST-32444,Regular
CUST-32445,Discount_Seeker
CUST-32446,VIP
CUST-32447,Regular
CUST-32448,Discount_Seeker
CUST-32449,Regular
CUST-32450,One_Time_Buyer
CUST-32451,Regular
CUST-32452,Discount_Seeker
CUST-32453,Discount_Seeker
CUST-32454,Discount_Seeker
CUST-32455,Regular
CUST-32456,Discount_Seeker
CUST-32457,One_Time_Buyer
CUST-32458,Regular
CUST-32459,Regular
CUST-32460,Discount_Seeker
CUST-32461,Discount_Seeker
CUST-32462,Regular
CUST-32463,One_Time_Buyer
CUST-32464,Regular
CUST-32465,Regular
CUST-32466,Discount_Seeker
CUST-32467,Discount_Seeker
CUST-32468,One_Time_Buyer
CUST-32469,One_Time_Buyer
CUST-32470,Regular
CUST-32471,Regular
CUST-32472,VIP
CUST-32473,Discount_Seeker
CUST-32474,One_Time_Buyer
CUST-32475,Regular
CUST-32476,Regular
CUST-32477,VIP
CUST-32478,One_Time_Buyer
CUST-32479,Regular
CUST-32480,Regular
CUST-32481,Discount_Seeker
CUST-32482,One_Time_Buyer
CUST-32483,Discount_Seeker
CUST-32484,Discount_Seeker
CUST-32485,Regular
CUST-32486,Discount_Seeker
CUST-32487,Discount_Seeker
CUST-32488,One_Time_Buyer
CUST-32489,Regular
CUST-32490,VIP
CUST-32491,VIP
CUST-32492,Regular
CUST-32493,One_Time_Buyer
CUST-32494,VIP
CUST-32495,Regular
CUST-32496,Regular
CUST-32497,VIP
CUST-32498,Regular
CUST-32499,Regular
CUST-32500,Regular
CUST-32501,Discount_Seeker
CUST-32502,Discount_Seeker
CUST-32503,Regular
CUST-32504,One_Time_Buyer
CUST-32505,Discount_Seeker
CUST-32506,Discount_Seeker
CUST-32507,VIP
CUST-32508,VIP
CUST-32509,VIP
CUST-32510,Regular
CUST-32511,Regular
CUST-32512,One_Time_Buyer
CUST-32513,Regular
CUST-32514,Regular
CUST-32515,Discount_Seeker
CUST-32516,Regular
CUST-32517,Discount_Seeker
CUST-32518,Discount_Seeker
CUST-32519,Discount_Seeker
CUST-32520,One_Time_Buyer
CUST-32521,Regular
CUST-32522,Discount_Seeker
CUST-32523,One_Time_Buyer
CUST-32524,Discount_Seeker
CUST-32525,Regular
CUST-32526,One_Time_Buyer
CUST-32527,VIP
CUST-32528,One_Time_Buyer
CUST-32529,VIP
CUST-32530,Discount_Seeker
CUST-32531,One_Time_Buyer
CUST-32532,Regular
CUST-32533,Regular
CUST-32534,Regular
CUST-32535,One_Time_Buyer
CUST-32536,One_Time_Buyer
CUST-32537,Discount_Seeker
CUST-32538,Discount_Seeker
CUST-32539,One_Time_Buyer
CUST-32540,Regular
CUST-32541,Regular
CUST-32542,Discount_Seeker
CUST-32543,Regular
CUST-32544,VIP
CUST-32545,VIP
CUST-32546,Regular
CUST-32547,One_Time_Buyer
CUST-32548,Regular
CUST-32549,Discount_Seeker
CUST-32550,Regular
CUST-32551,Regular
CUST-32552,Regular
CUST-32553,Discount_Seeker
CUST-32554,Discount_Seeker
CUST-32555,One_Time_Buyer
CUST-32556,Discount_Seeker
CUST-32557,Discount_Seeker
CUST-32558,Discount_Seeker
CUST-32559,One_Time_Buyer
CUST-32560,Discount_Seeker
CUST-32561,VIP
CUST-32562,Discount_Seeker
CUST-32563,Discount_Seeker
CUST-32564,Discount_Seeker
CUST-32565,Regular
CUST-32566,One_Time_Buyer
CUST-32567,One_Time_Buyer
CUST-32568,Regular
CUST-32569,One_Time_Buyer
CUST-32570,VIP
CUST-32571,VIP
CUST-32572,Regular
CUST-32573,VIP
CUST-32574,One_Time_Buyer
CUST-32575,VIP
CUST-32576,Regular
CUST-32577,Regular
CUST-32578,Regular
CUST-32579,VIP
CUST-32580,Discount_Seeker
CUST-32581,Regular
CUST-32582,One_Time_Buyer
CUST-32583,One_Time_Buyer
CUST-32584,VIP
CUST-32585,One_Time_Buyer
CUST-32586,VIP
CUST-32587,Regular
CUST-32588,VIP
CUST-32589,Regular
CUST-32590,Discount_Seeker
CUST-32591,Discount_Seeker
CUST-32592,Regular
CUST-32593,Discount_Seeker
CUST-32594,Regular
CUST-32595,Discount_Seeker
CUST-32596,Regular
CUST-32597,Regular
CUST-32598,Regular
CUST-32599,Regular
CUST-32600,Discount_Seeker
CUST-32601,One_Time_Buyer
CUST-32602,VIP
CUST-32603,Discount_Seeker
CUST-32604,Discount_Seeker
CUST-32605,One_Time_Buyer
CUST-32606,Regular
CUST-32607,Regular
CUST-32608,One_Time_Buyer
CUST-32609,Discount_Seeker
CUST-32610,Regular
CUST-32611,Regular
CUST-32612,Regular
CUST-32613,Discount_Seeker
CUST-32614,Discount_Seeker
CUST-32615,Regular
CUST-32616,Discount_Seeker
CUST-32617,Discount_Seeker
CUST-32618,Discount_Seeker
CUST-32619,Discount_Seeker
CUST-32620,One_Time_Buyer
CUST-32621,Regular
CUST-32622,One_Time_Buyer
CUST-32623,Regular
CUST-32624,Regular
CUST-32625,Regular
CUST-32626,Regular
CUST-32627,Regular
CUST-32628,Regular
CUST-32629,One_Time_Buyer
CUST-32630,Regular
CUST-32631,Discount_Seeker
CUST-32632,VIP
CUST-32633,One_Time_Buyer
CUST-32634,Discount_Seeker
CUST-32635,VIP
CUST-32636,Discount_Seeker
CUST-32637,Discount_Seeker
CUST-32638,Discount_Seeker
CUST-32639,Discount_Seeker
CUST-32640,Discount_Seeker
CUST-32641,Discount_Seeker
CUST-32642,Regular
CUST-32643,VIP
CUST-32644,One_Time_Buyer
CUST-32645,Regular
CUST-32646,Regular
CUST-32647,VIP
CUST-32648,Regular
CUST-32649,One_Time_Buyer
CUST-32650,Regular
CUST-32651,Regular
CUST-32652,Discount_Seeker
CUST-32653,One_Time_Buyer
CUST-32654,Regular
CUST-32655,Regular
CUST-32656,One_Time_Buyer
CUST-32657,Discount_Seeker
CUST-32658,Regular
CUST-32659,VIP
CUST-32660,Regular
CUST-32661,Regular
CUST-32662,Regular
CUST-32663,One_Time_Buyer
CUST-32664,VIP
CUST-32665,Discount_Seeker
CUST-32666,Regular
CUST-32667,Discount_Seeker
CUST-32668,Discount_Seeker
CUST-32669,VIP
CUST-32670,Discount_Seeker
CUST-32671,Regular
CUST-32672,One_Time_Buyer
CUST-32673,One_Time_Buyer
CUST-32674,Regular
CUST-32675,Regular
CUST-32676,Regular
CUST-32677,Discount_Seeker
CUST-32678,Regular
CUST-32679,Regular
CUST-32680,Regular
CUST-32681,VIP
CUST-32682,Discount_Seeker
CUST-32683,VIP
CUST-32684,Discount_Seeker
CUST-32685,Regular
CUST-32686,Regular
CUST-32687,Discount_Seeker
CUST-32688,One_Time_Buyer
CUST-32689,Discount_Seeker
CUST-32690,Regular
CUST-32691,Regular
CUST-32692,One_Time_Buyer
CUST-32693,Regular
CUST-32694,Regular
CUST-32695,One_Time_Buyer
CUST-32696,One_Time_Buyer
CUST-32697,One_Time_Buyer
CUST-32698,One_Time_Buyer
CUST-32699,One_Time_Buyer
CUST-32700,VIP
CUST-32701,Regular
CUST-32702,Discount_Seeker
CUST-32703,Discount_Seeker
CUST-32704,Regular
CUST-32705,Regular
CUST-32706,Regular
CUST-32707,Discount_Seeker
CUST-32708,VIP
CUST-32709,Regular
CUST-32710,Discount_Seeker
CUST-32711,Discount_Seeker
CUST-32712,Regular
CUST-32713,Discount_Seeker
CUST-32714,Discount_Seeker
CUST-32715,Regular
CUST-32716,VIP
CUST-32717,Regular
CUST-32718,Regular
CUST-32719,One_Time_Buyer
CUST-32720,Regular
CUST-32721,Discount_Seeker
CUST-32722,VIP
CUST-32723,Regular
CUST-32724,Discount_Seeker
CUST-32725,Regular
CUST-32726,Regular
CUST-32727,Regular
CUST-32728,Regular
CUST-32729,Discount_Seeker
CUST-32730,Regular
CUST-32731,One_Time_Buyer
CUST-32732,Discount_Seeker
CUST-32733,Regular
CUST-32734,VIP
CUST-32735,Regular
CUST-32736,Discount_Seeker
CUST-32737,Regular
CUST-32738,One_Time_Buyer
CUST-32739,Regular
CUST-32740,One_Time_Buyer
CUST-32741,VIP
CUST-32742,One_Time_Buyer
CUST-32743,Regular
CUST-32744,Regular
CUST-32745,Regular
CUST-32746,Regular
CUST-32747,One_Time_Buyer
CUST-32748,Regular
CUST-32749,Regular
CUST-32750,Discount_Seeker
CUST-32751,Regular
CUST-32752,Discount_Seeker
CUST-32753,Discount_Seeker
CUST-32754,Regular
CUST-32755,One_Time_Buyer
CUST-32756,Regular
CUST-32757,Regular
CUST-32758,Discount_Seeker
CUST-32759,Discount_Seeker
CUST-32760,Regular
CUST-32761,Discount_Seeker
CUST-32762,Regular
CUST-32763,Regular
CUST-32764,One_Time_Buyer
CUST-32765,Regular
CUST-32766,Regular
CUST-32767,One_Time_Buyer
CUST-32768,One_Time_Buyer
CUST-32769,Regular
CUST-32770,Discount_Seeker
CUST-32771,Discount_Seeker
CUST-32772,One_Time_Buyer
CUST-32773,One_Time_Buyer
CUST-32774,Regular
CUST-32775,Regular
CUST-32776,Regular
CUST-32777,Discount_Seeker
CUST-32778,Discount_Seeker
CUST-32779,Discount_Seeker
CUST-32780,One_Time_Buyer
CUST-32781,VIP
CUST-32782,Regular
CUST-32783,Regular
CUST-32784,Regular
CUST-32785,VIP
CUST-32786,VIP
CUST-32787,Discount_Seeker
CUST-32788,One_Time_Buyer
CUST-32789,Discount_Seeker
CUST-32790,Discount_Seeker
CUST-32791,Regular
CUST-32792,Discount_Seeker
CUST-32793,Discount_Seeker
CUST-32794,Discount_Seeker
CUST-32795,Regular
CUST-32796,VIP
CUST-32797,VIP
CUST-32798,Discount_Seeker
CUST-32799,One_Time_Buyer
CUST-32800,One_Time_Buyer
CUST-32801,Regular
CUST-32802,Discount_Seeker
CUST-32803,One_Time_Buyer
CUST-32804,Regular
CUST-32805,Regular
CUST-32806,One_Time_Buyer
CUST-32807,Regular
CUST-32808,One_Time_Buyer
CUST-32809,One_Time_Buyer
CUST-32810,Discount_Seeker
CUST-32811,One_Time_Buyer
CUST-32812,Discount_Seeker
CUST-32813,Discount_Seeker
CUST-32814,Regular
CUST-32815,VIP
CUST-32816,Regular
CUST-32817,Discount_Seeker
CUST-32818,Regular
CUST-32819,VIP
CUST-32820,Regular
CUST-32821,Discount_Seeker
CUST-32822,One_Time_Buyer
CUST-32823,One_Time_Buyer
CUST-32824,Regular
CUST-32825,One_Time_Buyer
CUST-32826,Discount_Seeker
CUST-32827,Discount_Seeker
CUST-32828,Discount_Seeker
CUST-32829,Regular
CUST-32830,One_Time_Buyer
CUST-32831,Regular
CUST-32832,Regular
CUST-32833,Discount_Seeker
CUST-32834,Regular
CUST-32835,Regular
CUST-32836,Discount_Seeker
CUST-32837,VIP
CUST-32838,Discount_Seeker
CUST-32839,Discount_Seeker
CUST-32840,Discount_Seeker
CUST-32841,Discount_Seeker
CUST-32842,Discount_Seeker
CUST-32843,Discount_Seeker
CUST-32844,Discount_Seeker
CUST-32845,Discount_Seeker
CUST-32846,Discount_Seeker
CUST-32847,One_Time_Buyer
CUST-32848,Regular
CUST-32849,Regular
CUST-32850,One_Time_Buyer
CUST-32851,Regular
CUST-32852,Regular
CUST-32853,Discount_Seeker
CUST-32854,Regular
CUST-32855,Regular
CUST-32856,One_Time_Buyer
CUST-32857,Discount_Seeker
CUST-32858,Regular
CUST-32859,One_Time_Buyer
CUST-32860,One_Time_Buyer
CUST-32861,Regular
CUST-32862,Regular
CUST-32863,One_Time_Buyer
CUST-32864,Discount_Seeker
CUST-32865,Discount_Seeker
CUST-32866,One_Time_Buyer
CUST-32867,Discount_Seeker
CUST-32868,Regular
CUST-32869,Discount_Seeker
CUST-32870,Regular
CUST-32871,Discount_Seeker
CUST-32872,Discount_Seeker
CUST-32873,VIP
CUST-32874,Discount_Seeker
CUST-32875,Regular
CUST-32876,Regular
CUST-32877,Discount_Seeker
CUST-32878,Regular
CUST-32879,Discount_Seeker
CUST-32880,VIP
CUST-32881,Discount_Seeker
CUST-32882,One_Time_Buyer
CUST-32883,Discount_Seeker
CUST-32884,Regular
CUST-32885,One_Time_Buyer
CUST-32886,Regular
CUST-32887,VIP
CUST-32888,Regular
CUST-32889,VIP
CUST-32890,One_Time_Buyer
CUST-32891,Regular
CUST-32892,Discount_Seeker
CUST-32893,Discount_Seeker
CUST-32894,Regular
CUST-32895,Discount_Seeker
CUST-32896,VIP
CUST-32897,Regular
CUST-32898,VIP
CUST-32899,One_Time_Buyer
CUST-32900,One_Time_Buyer
CUST-32901,Regular
CUST-32902,Regular
CUST-32903,Discount_Seeker
CUST-32904,Regular
CUST-32905,One_Time_Buyer
CUST-32906,Discount_Seeker
CUST-32907,Regular
CUST-32908,One_Time_Buyer
CUST-32909,Regular
CUST-32910,One_Time_Buyer
CUST-32911,One_Time_Buyer
CUST-32912,Regular
CUST-32913,VIP
CUST-32914,One_Time_Buyer
CUST-32915,One_Time_Buyer
CUST-32916,VIP
CUST-32917,One_Time_Buyer
CUST-32918,Regular
CUST-32919,Regular
CUST-32920,One_Time_Buyer
CUST-32921,Regular
CUST-32922,One_Time_Buyer
CUST-32923,Regular
CUST-32924,Discount_Seeker
CUST-32925,Regular
CUST-32926,Discount_Seeker
CUST-32927,Discount_Seeker
CUST-32928,Regular
CUST-32929,Discount_Seeker
CUST-32930,Regular
CUST-32931,VIP
CUST-32932,One_Time_Buyer
CUST-32933,Regular
CUST-32934,Discount_Seeker
CUST-32935,Discount_Seeker
CUST-32936,Discount_Seeker
CUST-32937,Regular
CUST-32938,Regular
CUST-32939,Regular
CUST-32940,Discount_Seeker
CUST-32941,One_Time_Buyer
CUST-32942,Discount_Seeker
CUST-32943,VIP
CUST-32944,Regular
CUST-32945,Regular
CUST-32946,Regular
CUST-32947,Regular
CUST-32948,Regular
CUST-32949,Regular
CUST-32950,VIP
CUST-32951,VIP
CUST-32952,Regular
CUST-32953,Regular
CUST-32954,Regular
CUST-32955,Discount_Seeker
CUST-32956,Regular
CUST-32957,Regular
CUST-32958,Regular
CUST-32959,Regular
CUST-32960,VIP
CUST-32961,Regular
CUST-32962,Discount_Seeker
CUST-32963,Regular
CUST-32964,Regular
CUST-32965,One_Time_Buyer
CUST-32966,Regular
CUST-32967,Regular
CUST-32968,One_Time_Buyer
CUST-32969,One_Time_Buyer
CUST-32970,Regular
CUST-32971,Regular
CUST-32972,Regular
CUST-32973,VIP
CUST-32974,Discount_Seeker
CUST-32975,VIP
CUST-32976,Regular
CUST-32977,One_Time_Buyer
CUST-32978,One_Time_Buyer
CUST-32979,Regular
CUST-32980,Discount_Seeker
CUST-32981,Regular
CUST-32982,One_Time_Buyer
CUST-32983,Regular
CUST-32984,VIP
CUST-32985,Regular
CUST-32986,Regular
CUST-32987,Regular
CUST-32988,Discount_Seeker
CUST-32989,Discount_Seeker
CUST-32990,Regular
CUST-32991,Regular
CUST-32992,VIP
CUST-32993,One_Time_Buyer
CUST-32994,One_Time_Buyer
CUST-32995,One_Time_Buyer
CUST-32996,One_Time_Buyer
CUST-32997,Regular
CUST-32998,VIP
CUST-32999,Discount_Seeker
CUST-33000,One_Time_Buyer
CUST-33001,Regular
CUST-33002,VIP
CUST-33003,One_Time_Buyer
CUST-33004,VIP
CUST-33005,Regular
CUST-33006,Discount_Seeker
CUST-33007,Regular
CUST-33008,VIP
CUST-33009,Discount_Seeker
CUST-33010,Discount_Seeker
CUST-33011,One_Time_Buyer
CUST-33012,Regular
CUST-33013,VIP
CUST-33014,Discount_Seeker
CUST-33015,Discount_Seeker
CUST-33016,Regular
CUST-33017,Discount_Seeker
CUST-33018,Regular
CUST-33019,Regular
CUST-33020,VIP
CUST-33021,Regular
CUST-33022,Regular
CUST-33023,Discount_Seeker
CUST-33024,Discount_Seeker
CUST-33025,One_Time_Buyer
CUST-33026,Regular
CUST-33027,VIP
CUST-33028,VIP
CUST-33029,Regular
CUST-33030,Discount_Seeker
CUST-33031,Discount_Seeker
CUST-33032,Discount_Seeker
CUST-33033,Regular
CUST-33034,Regular
CUST-33035,Regular
CUST-33036,VIP
CUST-33037,Discount_Seeker
CUST-33038,One_Time_Buyer
CUST-33039,Regular
CUST-33040,Discount_Seeker
CUST-33041,Discount_Seeker
CUST-33042,Regular
CUST-33043,Discount_Seeker
CUST-33044,Regular
CUST-33045,VIP
CUST-33046,Discount_Seeker
CUST-33047,One_Time_Buyer
CUST-33048,Regular
CUST-33049,Regular
CUST-33050,One_Time_Buyer
CUST-33051,One_Time_Buyer
CUST-33052,Discount_Seeker
CUST-33053,Regular
CUST-33054,One_Time_Buyer
CUST-33055,Regular
CUST-33056,Discount_Seeker
CUST-33057,VIP
CUST-33058,Discount_Seeker
CUST-33059,Regular
CUST-33060,Regular
CUST-33061,Regular
CUST-33062,Regular
CUST-33063,Discount_Seeker
CUST-33064,One_Time_Buyer
CUST-33065,One_Time_Buyer
CUST-33066,Regular
