Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Ad_Source,Discount_Pct,Category,Base_Cost,Unit_Price,Gross_Sales,Net_Profit
ORD-983238,2025-11-15 10:00:00,CUST-34839,SKU-2694,1,Google_Search,0.1,Fashion,61.84,103.75,93.38,31.54
ORD-983239,2025-12-09 07:00:00,CUST-32267,SKU-2466,1,Instagram_Ad,0.1,Electronics,146.43,361.73,325.56,179.13
ORD-983240,2025-03-21 02:00:00,CUST-31562,SKU-2109,5,Instagram_Ad,0.0,Home & Kitchen,43.11,60.36,301.8,86.25
ORD-983241,2025-05-08 03:00:00,CUST-31858,SKU-2849,2,Email_Campaign,0.1,Home & Kitchen,299.72,611.3,1100.34,500.9
ORD-983242,2025-05-01 03:00:00,CUST-32150,SKU-2068,1,Google_Search,0.0,Beauty,41.9,69.6,69.6,27.7
ORD-983243,2025-01-19 16:00:00,CUST-32405,SKU-2585,1,Instagram_Ad,0.0,Fitness,123.87,170.62,170.62,46.75
ORD-983244,2025-08-29 10:00:00,CUST-30708,SKU-2558,1,Google_Search,0.1,Beauty,378.79,868.12,781.31,402.52
ORD-983245,2026-02-23 18:00:00,CUST-34922,SKU-2385,1,Email_Campaign,0.0,Electronics,402.72,653.51,653.51,250.79
ORD-983246,2025-02-28 09:00:00,CUST-34943,SKU-2977,3,Instagram_Ad,0.0,Fashion,30.46,53.57,160.71,69.33
ORD-983247,2025-08-17 15:00:00,CUST-34766,SKU-2831,1,Instagram_Ad,0.1,Beauty,228.96,453.9,408.51,179.55
ORD-983248,2025-06-05 02:00:00,CUST-31621,SKU-2399,1,Google_Search,0.4,Home & Kitchen,378.5,801.97,481.18,102.68
ORD-983249,2025-06-14 18:00:00,CUST-30898,SKU-2672,1,Google_Search,0.1,Electronics,44.72,104.13,93.72,49.0
ORD-983250,2025-12-13 06:00:00,CUST-32884,SKU-2267,1,Instagram_Ad,0.0,Electronics,352.73,643.35,643.35,290.62
ORD-983251,2025-05-15 18:00:00,CUST-33406,SKU-2041,1,Affiliate,0.0,Electronics,250.11,557.23,557.23,307.12
ORD-983252,2025-12-30 04:00:00,CUST-31761,SKU-2718,1,Instagram_Ad,0.1,Beauty,66.53,164.91,148.42,81.89
ORD-983253,2025-06-17 02:00:00,CUST-33342,SKU-2206,1,Direct_Referral,0.0,Electronics,55.23,115.34,115.34,60.11
ORD-983254,2025-12-17 16:00:00,CUST-33738,SKU-2542,1,Instagram_Ad,0.1,Beauty,118.18,228.97,206.07,87.89
ORD-983255,2025-04-17 19:00:00,CUST-34684,SKU-2138,1,Email_Campaign,0.0,Fitness,185.0,337.58,337.58,152.58
ORD-983256,2025-01-15 09:00:00,CUST-33217,SKU-2954,1,Instagram_Ad,0.1,Home & Kitchen,212.29,530.27,477.24,264.95
ORD-983257,2026-01-14 02:00:00,CUST-32057,SKU-2516,2,Email_Campaign,0.1,Fitness,191.35,390.68,703.22,320.52
ORD-983258,2025-07-16 04:00:00,CUST-30451,SKU-2460,1,Affiliate,0.2,Home & Kitchen,63.18,108.17,86.54,23.36
ORD-983259,2026-02-01 08:00:00,CUST-33521,SKU-2843,1,Google_Search,0.0,Beauty,480.73,959.93,959.93,479.2
ORD-983260,2025-12-22 05:00:00,CUST-32483,SKU-2618,2,Google_Search,0.1,Beauty,404.07,777.88,1400.18,592.04
ORD-983261,2025-08-29 17:00:00,CUST-33384,SKU-2005,1,Instagram_Ad,0.0,Electronics,82.22,169.08,169.08,86.86
ORD-983262,2025-02-13 18:00:00,CUST-34781,SKU-2269,5,Affiliate,0.0,Fitness,150.33,237.4,1187.0,435.35
ORD-983263,2025-02-27 15:00:00,CUST-30830,SKU-2607,1,Affiliate,0.0,Fitness,185.31,415.18,415.18,229.87
ORD-983264,2026-02-17 17:00:00,CUST-33533,SKU-2693,1,Google_Search,0.2,Home & Kitchen,124.99,173.77,139.02,14.03
ORD-983265,2025-12-02 19:00:00,CUST-30892,SKU-2761,2,Direct_Referral,0.1,Fashion,159.3,366.02,658.84,340.24
ORD-983266,2025-09-21 15:00:00,CUST-30310,SKU-2701,4,Google_Search,0.0,Fitness,30.65,54.01,216.04,93.44
ORD-983267,2025-03-14 04:00:00,CUST-32105,SKU-2817,1,Google_Search,0.0,Fitness,202.51,445.52,445.52,243.01
ORD-983268,2025-09-06 05:00:00,CUST-30061,SKU-2714,1,Instagram_Ad,0.0,Fitness,177.69,226.66,226.66,48.97
ORD-983269,2025-08-15 18:00:00,CUST-30996,SKU-2757,2,Instagram_Ad,0.0,Fitness,269.06,493.51,987.02,448.9
ORD-983270,2025-02-07 11:00:00,CUST-34370,SKU-2550,2,Direct_Referral,0.4,Fitness,262.48,639.62,767.54,242.58
ORD-983271,2026-01-27 06:00:00,CUST-34176,SKU-2923,1,Instagram_Ad,0.0,Beauty,400.93,666.4,666.4,265.47
ORD-983272,2025-11-08 15:00:00,CUST-30431,SKU-2932,1,Google_Search,0.1,Fashion,492.28,949.54,854.59,362.31
ORD-983273,2025-02-05 21:00:00,CUST-33303,SKU-2345,1,Affiliate,0.1,Electronics,309.85,543.21,488.89,179.04
ORD-983274,2025-10-29 07:00:00,CUST-31484,SKU-2767,1,Instagram_Ad,0.1,Electronics,439.0,798.46,718.61,279.61
ORD-983275,2025-03-31 16:00:00,CUST-33476,SKU-2432,1,Direct_Referral,0.4,Home & Kitchen,311.02,570.88,342.53,31.51
ORD-983276,2025-03-29 08:00:00,CUST-33690,SKU-2403,2,Google_Search,0.1,Beauty,414.1,893.35,1608.03,779.83
ORD-983277,2025-06-29 11:00:00,CUST-30279,SKU-2105,1,Instagram_Ad,0.1,Fitness,128.4,183.11,164.8,36.4
ORD-983278,2025-04-09 12:00:00,CUST-34765,SKU-2786,4,Google_Search,0.1,Beauty,293.78,595.69,2144.48,969.36
ORD-983279,2026-03-06 07:00:00,CUST-32970,SKU-2261,1,Google_Search,0.0,Fashion,495.08,1107.41,1107.41,612.33
ORD-983280,2026-01-25 12:00:00,CUST-34019,SKU-2890,1,Affiliate,0.2,Fitness,362.52,481.76,385.41,22.89
ORD-983281,2025-10-18 15:00:00,CUST-34930,SKU-2041,1,Google_Search,0.4,Electronics,250.11,557.23,334.34,84.23
ORD-983282,2025-06-03 05:00:00,CUST-32676,SKU-2235,1,Instagram_Ad,0.1,Electronics,362.61,608.85,547.96,185.35
ORD-983283,2025-10-24 19:00:00,CUST-31743,SKU-2816,1,Google_Search,0.0,Home & Kitchen,297.68,471.55,471.55,173.87
ORD-983284,2026-01-14 17:00:00,CUST-34099,SKU-2690,1,Email_Campaign,0.2,Electronics,165.22,235.82,188.66,23.44
ORD-983285,2025-08-20 12:00:00,CUST-33500,SKU-2338,1,Direct_Referral,0.0,Fitness,239.72,310.16,310.16,70.44
ORD-983286,2025-09-24 20:00:00,CUST-30696,SKU-2774,1,Google_Search,0.0,Electronics,399.66,888.43,888.43,488.77
ORD-983287,2025-04-04 19:00:00,CUST-30895,SKU-2373,1,Google_Search,0.1,Fitness,343.09,631.27,568.14,225.05
ORD-983288,2025-01-18 13:00:00,CUST-34320,SKU-2376,2,Direct_Referral,0.2,Beauty,423.21,752.85,1204.56,358.14
ORD-983289,2025-09-19 17:00:00,CUST-30620,SKU-2513,3,Google_Search,0.1,Electronics,433.7,530.72,1432.94,131.84
ORD-983290,2025-05-28 20:00:00,CUST-31881,SKU-2810,1,Direct_Referral,0.0,Fitness,492.5,1013.76,1013.76,521.26
ORD-983291,2025-05-31 22:00:00,CUST-30870,SKU-2438,4,Affiliate,0.0,Fashion,354.59,518.56,2074.24,655.88
ORD-983292,2025-07-14 05:00:00,CUST-32051,SKU-2660,1,Instagram_Ad,0.0,Beauty,181.27,359.05,359.05,177.78
ORD-983293,2025-08-12 01:00:00,CUST-31952,SKU-2918,1,Affiliate,0.0,Electronics,382.98,654.51,654.51,271.53
ORD-983294,2025-10-12 17:00:00,CUST-34529,SKU-2478,1,Google_Search,0.1,Fashion,484.8,1084.57,976.11,491.31
ORD-983295,2025-05-10 08:00:00,CUST-31916,SKU-2835,2,Instagram_Ad,0.1,Fitness,212.37,436.09,784.96,360.22
ORD-983296,2025-06-17 05:00:00,CUST-33891,SKU-2896,2,Instagram_Ad,0.1,Beauty,150.11,300.34,540.61,240.39
ORD-983297,2025-10-05 22:00:00,CUST-34618,SKU-2490,3,Email_Campaign,0.1,Electronics,230.55,347.86,939.22,247.57
ORD-983298,2025-11-22 04:00:00,CUST-33202,SKU-2702,1,Affiliate,0.0,Beauty,171.62,275.51,275.51,103.89
ORD-983299,2025-07-09 08:00:00,CUST-33357,SKU-2534,1,Instagram_Ad,0.2,Home & Kitchen,385.65,670.11,536.09,150.44
ORD-983300,2025-06-26 04:00:00,CUST-34560,SKU-2046,1,Instagram_Ad,0.2,Electronics,159.3,239.4,191.52,32.22
ORD-983301,2025-04-16 05:00:00,CUST-34576,SKU-2556,2,Instagram_Ad,0.1,Fitness,71.34,142.27,256.09,113.41
ORD-983302,2025-10-06 00:00:00,CUST-33216,SKU-2208,2,Email_Campaign,0.0,Fitness,7.51,11.68,23.36,8.34
ORD-983303,2026-01-28 08:00:00,CUST-30166,SKU-2294,1,Instagram_Ad,0.0,Beauty,67.89,152.13,152.13,84.24
ORD-983304,2026-03-16 09:00:00,CUST-30288,SKU-2713,1,Google_Search,0.0,Fitness,208.86,375.48,375.48,166.62
ORD-983305,2025-08-20 20:00:00,CUST-30878,SKU-2196,1,Google_Search,0.2,Beauty,364.35,898.32,718.66,354.31
ORD-983306,2026-02-03 06:00:00,CUST-31473,SKU-2290,1,Google_Search,0.0,Fitness,20.1,34.49,34.49,14.39
ORD-983307,2025-05-29 17:00:00,CUST-31668,SKU-2060,1,Instagram_Ad,0.0,Home & Kitchen,197.4,461.08,461.08,263.68
ORD-983308,2025-01-04 02:00:00,CUST-33747,SKU-2987,1,Google_Search,0.0,Home & Kitchen,220.24,406.43,406.43,186.19
ORD-983309,2026-01-23 00:00:00,CUST-33330,SKU-2097,2,Instagram_Ad,0.0,Fashion,216.63,312.46,624.92,191.66
ORD-983310,2025-04-27 02:00:00,CUST-33943,SKU-2623,1,Instagram_Ad,0.0,Fitness,244.84,598.61,598.61,353.77
ORD-983311,2025-04-14 21:00:00,CUST-30159,SKU-2987,1,Direct_Referral,0.1,Home & Kitchen,220.24,406.43,365.79,145.55
ORD-983312,2025-03-05 11:00:00,CUST-32189,SKU-2716,2,Instagram_Ad,0.1,Fashion,416.16,530.65,955.17,122.85
ORD-983313,2026-03-12 05:00:00,CUST-31782,SKU-2666,2,Email_Campaign,0.0,Home & Kitchen,126.75,186.46,372.92,119.42
ORD-983314,2025-01-14 12:00:00,CUST-34074,SKU-2932,1,Google_Search,0.0,Fashion,492.28,949.54,949.54,457.26
ORD-983315,2026-02-19 08:00:00,CUST-33545,SKU-2789,1,Google_Search,0.2,Fitness,473.91,888.07,710.46,236.55
ORD-983316,2025-08-18 13:00:00,CUST-32000,SKU-2792,1,Google_Search,0.0,Electronics,255.41,476.57,476.57,221.16
ORD-983317,2026-01-21 17:00:00,CUST-33387,SKU-2384,4,Email_Campaign,0.0,Electronics,368.86,757.55,3030.2,1554.76
ORD-983318,2025-05-21 03:00:00,CUST-33666,SKU-2710,2,Google_Search,0.2,Electronics,381.31,532.93,852.69,90.07
ORD-983319,2025-07-13 21:00:00,CUST-32122,SKU-2720,1,Instagram_Ad,0.1,Fashion,469.48,650.19,585.17,115.69
ORD-983320,2025-04-24 16:00:00,CUST-30774,SKU-2929,1,Instagram_Ad,0.0,Beauty,132.65,170.36,170.36,37.71
ORD-983321,2025-02-18 19:00:00,CUST-34492,SKU-2965,1,Instagram_Ad,0.1,Electronics,181.06,355.62,320.06,139.0
ORD-983322,2025-02-07 14:00:00,CUST-30626,SKU-2113,1,Google_Search,0.0,Beauty,405.02,768.75,768.75,363.73
ORD-983323,2026-03-11 14:00:00,CUST-30664,SKU-2954,1,Google_Search,0.0,Home & Kitchen,212.29,530.27,530.27,317.98
ORD-983324,2026-02-22 04:00:00,CUST-32187,SKU-2005,1,Instagram_Ad,0.1,Electronics,82.22,169.08,152.17,69.95
ORD-983325,2025-09-11 00:00:00,CUST-31294,SKU-2748,1,Instagram_Ad,0.2,Beauty,453.7,992.87,794.3,340.6
ORD-983326,2025-06-06 13:00:00,CUST-32570,SKU-2663,1,Google_Search,0.0,Fashion,122.43,226.01,226.01,103.58
ORD-983327,2025-10-31 20:00:00,CUST-30614,SKU-2025,1,Google_Search,0.1,Beauty,393.66,715.07,643.56,249.9
ORD-983328,2025-09-21 14:00:00,CUST-34511,SKU-2774,1,Affiliate,0.1,Electronics,399.66,888.43,799.59,399.93
ORD-983329,2025-11-01 08:00:00,CUST-33848,SKU-2213,1,Affiliate,0.0,Fitness,116.01,259.08,259.08,143.07
ORD-983330,2025-08-27 04:00:00,CUST-34264,SKU-2312,4,Affiliate,0.0,Electronics,17.55,33.55,134.2,64.0
ORD-983331,2025-09-09 14:00:00,CUST-34045,SKU-2971,1,Google_Search,0.2,Beauty,468.73,1069.27,855.42,386.69
ORD-983332,2025-07-13 22:00:00,CUST-33927,SKU-2249,1,Google_Search,0.0,Beauty,427.24,855.18,855.18,427.94
ORD-983333,2025-04-29 22:00:00,CUST-32004,SKU-2279,2,Google_Search,0.1,Electronics,398.92,737.43,1327.37,529.53
ORD-983334,2025-10-31 21:00:00,CUST-30620,SKU-2600,5,Instagram_Ad,0.1,Home & Kitchen,88.62,128.45,578.02,134.92
ORD-983335,2025-11-03 12:00:00,CUST-31060,SKU-2570,1,Affiliate,0.1,Home & Kitchen,259.42,509.14,458.23,198.81
ORD-983336,2025-07-05 14:00:00,CUST-33204,SKU-2207,2,Google_Search,0.1,Beauty,333.43,593.4,1068.12,401.26
ORD-983337,2025-09-29 06:00:00,CUST-34104,SKU-2464,1,Email_Campaign,0.2,Beauty,481.28,1202.83,962.26,480.98
ORD-983338,2025-05-09 06:00:00,CUST-34280,SKU-2595,2,Direct_Referral,0.0,Home & Kitchen,239.61,467.7,935.4,456.18
ORD-983339,2025-02-27 05:00:00,CUST-31093,SKU-2356,1,Google_Search,0.0,Fashion,18.12,42.96,42.96,24.84
ORD-983340,2025-08-22 01:00:00,CUST-32279,SKU-2679,1,Google_Search,0.1,Electronics,433.43,911.69,820.52,387.09
ORD-983341,2025-02-01 14:00:00,CUST-31905,SKU-2545,1,Affiliate,0.2,Fitness,182.29,333.34,266.67,84.38
ORD-983342,2025-12-06 14:00:00,CUST-33468,SKU-2027,1,Instagram_Ad,0.0,Fashion,259.55,596.42,596.42,336.87
ORD-983343,2026-03-21 09:00:00,CUST-30847,SKU-2203,1,Direct_Referral,0.1,Fashion,449.78,728.96,656.06,206.28
ORD-983344,2026-02-02 05:00:00,CUST-32677,SKU-2210,1,Google_Search,0.1,Home & Kitchen,276.62,485.2,436.68,160.06
ORD-983345,2025-08-03 08:00:00,CUST-34432,SKU-2675,1,Google_Search,0.0,Home & Kitchen,491.28,784.12,784.12,292.84
ORD-983346,2025-09-13 21:00:00,CUST-31717,SKU-2507,1,Affiliate,0.0,Fitness,412.16,780.5,780.5,368.34
ORD-983347,2025-08-15 03:00:00,CUST-33229,SKU-2701,2,Direct_Referral,0.1,Fitness,30.65,54.01,97.22,35.92
ORD-983348,2025-11-11 00:00:00,CUST-32744,SKU-2025,3,Google_Search,0.0,Beauty,393.66,715.07,2145.21,964.23
ORD-983349,2025-06-18 01:00:00,CUST-30138,SKU-2247,1,Email_Campaign,0.0,Fashion,483.49,600.63,600.63,117.14
ORD-983350,2025-02-02 15:00:00,CUST-30199,SKU-2767,5,Affiliate,0.1,Electronics,439.0,798.46,3593.07,1398.07
ORD-983351,2026-03-13 22:00:00,CUST-32354,SKU-2756,1,Affiliate,0.0,Electronics,311.94,763.46,763.46,451.52
ORD-983352,2025-09-03 12:00:00,CUST-33647,SKU-2328,1,Google_Search,0.0,Beauty,212.7,437.38,437.38,224.68
ORD-983353,2025-10-23 13:00:00,CUST-32788,SKU-2821,4,Instagram_Ad,0.0,Beauty,7.29,9.9,39.6,10.44
ORD-983354,2025-07-26 15:00:00,CUST-33584,SKU-2369,1,Instagram_Ad,0.1,Electronics,39.33,59.34,53.41,14.08
ORD-983355,2025-10-03 06:00:00,CUST-31112,SKU-2117,1,Direct_Referral,0.0,Fashion,97.35,227.87,227.87,130.52
ORD-983356,2025-01-12 00:00:00,CUST-32907,SKU-2389,2,Google_Search,0.0,Home & Kitchen,404.38,723.81,1447.62,638.86
ORD-983357,2025-05-18 02:00:00,CUST-31372,SKU-2505,2,Google_Search,0.0,Fitness,85.5,146.93,293.86,122.86
ORD-983358,2025-10-14 01:00:00,CUST-34501,SKU-2377,1,Instagram_Ad,0.0,Beauty,16.52,30.88,30.88,14.36
ORD-983359,2025-02-05 21:00:00,CUST-33472,SKU-2547,1,Instagram_Ad,0.1,Home & Kitchen,337.43,646.28,581.65,244.22
ORD-983360,2025-08-21 08:00:00,CUST-34364,SKU-2520,1,Instagram_Ad,0.0,Electronics,299.09,382.34,382.34,83.25
ORD-983361,2025-03-16 07:00:00,CUST-30335,SKU-2430,1,Direct_Referral,0.1,Fitness,75.78,135.73,122.16,46.38
ORD-983362,2025-11-01 07:00:00,CUST-32418,SKU-2355,1,Email_Campaign,0.0,Fitness,323.0,754.35,754.35,431.35
ORD-983363,2025-04-23 01:00:00,CUST-30587,SKU-2005,1,Direct_Referral,0.1,Electronics,82.22,169.08,152.17,69.95
ORD-983364,2026-01-20 01:00:00,CUST-34335,SKU-2918,1,Email_Campaign,0.1,Electronics,382.98,654.51,589.06,206.08
ORD-983365,2025-04-09 21:00:00,CUST-30806,SKU-2352,4,Email_Campaign,0.1,Fashion,331.05,586.02,2109.67,785.47
ORD-983366,2025-01-14 09:00:00,CUST-30828,SKU-2592,1,Affiliate,0.0,Home & Kitchen,95.03,129.9,129.9,34.87
ORD-983367,2025-11-14 08:00:00,CUST-32894,SKU-2093,1,Instagram_Ad,0.1,Beauty,282.83,527.9,475.11,192.28
ORD-983368,2025-09-05 17:00:00,CUST-33231,SKU-2842,2,Email_Campaign,0.2,Beauty,93.13,164.95,263.92,77.66
ORD-983369,2026-01-05 16:00:00,CUST-33584,SKU-2384,1,Google_Search,0.0,Electronics,368.86,757.55,757.55,388.69
ORD-983370,2025-06-29 10:00:00,CUST-31742,SKU-2942,2,Instagram_Ad,0.1,Electronics,327.45,727.06,1308.71,653.81
ORD-983371,2026-01-31 16:00:00,CUST-32082,SKU-2505,1,Google_Search,0.4,Fitness,85.5,146.93,88.16,2.66
ORD-983372,2025-01-21 19:00:00,CUST-30723,SKU-2680,1,Google_Search,0.1,Home & Kitchen,409.45,675.56,608.0,198.55
ORD-983373,2026-02-21 12:00:00,CUST-34766,SKU-2435,1,Email_Campaign,0.1,Beauty,351.98,436.09,392.48,40.5
ORD-983374,2025-10-19 21:00:00,CUST-32963,SKU-2411,1,Google_Search,0.0,Beauty,475.28,639.49,639.49,164.21
ORD-983375,2026-01-28 14:00:00,CUST-33886,SKU-2697,1,Email_Campaign,0.1,Fitness,292.71,402.69,362.42,69.71
ORD-983376,2025-04-12 07:00:00,CUST-32071,SKU-2419,2,Google_Search,0.2,Fashion,377.43,911.13,1457.81,702.95
ORD-983377,2025-07-17 12:00:00,CUST-32547,SKU-2299,1,Affiliate,0.0,Home & Kitchen,47.25,100.1,100.1,52.85
ORD-983378,2025-08-22 18:00:00,CUST-30329,SKU-2165,4,Instagram_Ad,0.1,Electronics,418.47,947.15,3409.74,1735.86
ORD-983379,2025-08-19 02:00:00,CUST-30504,SKU-2555,1,Instagram_Ad,0.0,Home & Kitchen,204.72,302.1,302.1,97.38
ORD-983380,2025-08-21 16:00:00,CUST-32808,SKU-2875,2,Instagram_Ad,0.0,Home & Kitchen,82.3,156.77,313.54,148.94
ORD-983381,2025-09-12 16:00:00,CUST-33042,SKU-2827,1,Direct_Referral,0.1,Fitness,176.74,434.61,391.15,214.41
ORD-983382,2026-02-16 12:00:00,CUST-32429,SKU-2356,1,Google_Search,0.2,Fashion,18.12,42.96,34.37,16.25
ORD-983383,2025-08-25 08:00:00,CUST-34799,SKU-2142,1,Direct_Referral,0.2,Home & Kitchen,251.14,522.73,418.18,167.04
ORD-983384,2025-10-13 15:00:00,CUST-32140,SKU-2924,2,Instagram_Ad,0.0,Electronics,215.48,481.05,962.1,531.14
ORD-983385,2025-01-05 15:00:00,CUST-31224,SKU-2210,1,Instagram_Ad,0.1,Home & Kitchen,276.62,485.2,436.68,160.06
ORD-983386,2025-11-24 13:00:00,CUST-33191,SKU-2540,1,Instagram_Ad,0.1,Beauty,477.26,1012.63,911.37,434.11
ORD-983387,2025-02-14 06:00:00,CUST-34745,SKU-2987,1,Google_Search,0.0,Home & Kitchen,220.24,406.43,406.43,186.19
ORD-983388,2025-04-23 15:00:00,CUST-33839,SKU-2567,1,Google_Search,0.0,Beauty,221.55,293.38,293.38,71.83
ORD-983389,2026-03-04 07:00:00,CUST-30956,SKU-2572,1,Instagram_Ad,0.0,Fashion,201.29,434.37,434.37,233.08
ORD-983390,2025-06-01 11:00:00,CUST-33585,SKU-2272,2,Instagram_Ad,0.1,Home & Kitchen,434.2,961.23,1730.21,861.81
ORD-983391,2025-09-27 10:00:00,CUST-33350,SKU-2095,1,Google_Search,0.1,Fashion,249.43,356.56,320.9,71.47
ORD-983392,2025-09-06 06:00:00,CUST-30849,SKU-2340,1,Direct_Referral,0.0,Home & Kitchen,248.35,381.21,381.21,132.86
ORD-983393,2025-08-11 06:00:00,CUST-30953,SKU-2143,1,Instagram_Ad,0.0,Beauty,153.93,297.92,297.92,143.99
ORD-983394,2025-06-04 08:00:00,CUST-34490,SKU-2500,3,Affiliate,0.2,Electronics,350.59,657.29,1577.5,525.73
ORD-983395,2025-10-24 21:00:00,CUST-32404,SKU-2000,4,Instagram_Ad,0.1,Fitness,190.4,274.3,987.48,225.88
ORD-983396,2025-05-24 02:00:00,CUST-34087,SKU-2460,3,Instagram_Ad,0.0,Home & Kitchen,63.18,108.17,324.51,134.97
ORD-983397,2025-11-09 09:00:00,CUST-33424,SKU-2591,1,Instagram_Ad,0.1,Fitness,322.23,801.91,721.72,399.49
ORD-983398,2026-02-02 21:00:00,CUST-31059,SKU-2502,1,Instagram_Ad,0.1,Home & Kitchen,158.22,195.14,175.63,17.41
ORD-983399,2026-02-24 08:00:00,CUST-31976,SKU-2346,1,Instagram_Ad,0.1,Electronics,319.37,526.87,474.18,154.81
ORD-983400,2025-09-16 07:00:00,CUST-34567,SKU-2900,1,Google_Search,0.1,Fashion,107.9,207.22,186.5,78.6
ORD-983401,2025-11-30 06:00:00,CUST-32904,SKU-2986,1,Direct_Referral,0.0,Beauty,345.76,742.11,742.11,396.35
ORD-983402,2026-02-14 13:00:00,CUST-32326,SKU-2568,1,Direct_Referral,0.1,Home & Kitchen,452.56,910.11,819.1,366.54
ORD-983403,2025-06-14 03:00:00,CUST-34533,SKU-2736,1,Google_Search,0.0,Electronics,199.26,355.62,355.62,156.36
ORD-983404,2025-10-19 10:00:00,CUST-31598,SKU-2666,1,Affiliate,0.0,Home & Kitchen,126.75,186.46,186.46,59.71
ORD-983405,2025-01-15 11:00:00,CUST-33797,SKU-2627,1,Google_Search,0.0,Fashion,375.0,711.22,711.22,336.22
ORD-983406,2025-04-07 04:00:00,CUST-34128,SKU-2261,1,Instagram_Ad,0.1,Fashion,495.08,1107.41,996.67,501.59
ORD-983407,2025-06-22 11:00:00,CUST-30686,SKU-2897,1,Direct_Referral,0.4,Fashion,448.69,648.1,388.86,-59.83
ORD-983408,2025-12-06 12:00:00,CUST-31554,SKU-2117,1,Direct_Referral,0.0,Fashion,97.35,227.87,227.87,130.52
ORD-983409,2025-11-12 15:00:00,CUST-30929,SKU-2729,3,Instagram_Ad,0.1,Beauty,86.01,172.0,464.4,206.37
ORD-983410,2025-11-17 21:00:00,CUST-31497,SKU-2832,1,Affiliate,0.1,Fashion,74.72,146.24,131.62,56.9
ORD-983411,2025-01-20 15:00:00,CUST-32051,SKU-2047,2,Email_Campaign,0.0,Electronics,262.43,323.24,646.48,121.62
ORD-983412,2026-01-23 08:00:00,CUST-31120,SKU-2375,1,Instagram_Ad,0.1,Fashion,162.89,379.86,341.87,178.98
ORD-983413,2025-08-20 16:00:00,CUST-32506,SKU-2280,2,Instagram_Ad,0.1,Fitness,445.55,892.71,1606.88,715.78
ORD-983414,2025-08-29 07:00:00,CUST-33825,SKU-2235,1,Instagram_Ad,0.0,Electronics,362.61,608.85,608.85,246.24
ORD-983415,2025-11-16 11:00:00,CUST-33199,SKU-2047,2,Affiliate,0.4,Electronics,262.43,323.24,387.89,-136.97
ORD-983416,2026-01-28 06:00:00,CUST-30692,SKU-2344,1,Instagram_Ad,0.1,Home & Kitchen,202.26,438.0,394.2,191.94
ORD-983417,2025-03-25 12:00:00,CUST-31656,SKU-2868,2,Instagram_Ad,0.1,Fashion,431.58,591.8,1065.24,202.08
ORD-983418,2025-10-19 08:00:00,CUST-30917,SKU-2630,2,Google_Search,0.0,Fitness,358.11,781.76,1563.52,847.3
ORD-983419,2025-08-17 18:00:00,CUST-34513,SKU-2917,2,Affiliate,0.0,Electronics,474.48,935.18,1870.36,921.4
ORD-983420,2026-03-12 08:00:00,CUST-30416,SKU-2012,5,Affiliate,0.2,Fitness,417.06,1012.32,4049.28,1963.98
ORD-983421,2025-12-27 16:00:00,CUST-32584,SKU-2715,2,Instagram_Ad,0.2,Fashion,465.12,1159.7,1855.52,925.28
ORD-983422,2025-04-27 07:00:00,CUST-33181,SKU-2904,1,Direct_Referral,0.1,Electronics,213.61,463.42,417.08,203.47
ORD-983423,2026-02-17 01:00:00,CUST-34401,SKU-2306,1,Affiliate,0.0,Beauty,260.57,554.57,554.57,294.0
ORD-983424,2025-06-15 10:00:00,CUST-32386,SKU-2065,1,Google_Search,0.4,Fashion,273.63,590.73,354.44,80.81
ORD-983425,2025-08-11 14:00:00,CUST-31795,SKU-2815,5,Instagram_Ad,0.0,Home & Kitchen,261.82,643.61,3218.05,1908.95
ORD-983426,2026-02-14 11:00:00,CUST-30071,SKU-2747,1,Google_Search,0.2,Fitness,274.06,421.44,337.15,63.09
ORD-983427,2025-04-07 04:00:00,CUST-31836,SKU-2517,1,Affiliate,0.0,Fitness,406.22,961.7,961.7,555.48
ORD-983428,2025-07-29 15:00:00,CUST-33187,SKU-2146,1,Instagram_Ad,0.0,Electronics,306.73,686.05,686.05,379.32
ORD-983429,2025-09-01 08:00:00,CUST-32889,SKU-2090,1,Google_Search,0.1,Fitness,64.2,155.72,140.15,75.95
ORD-983430,2025-09-24 10:00:00,CUST-34635,SKU-2291,1,Google_Search,0.0,Fitness,23.49,32.24,32.24,8.75
ORD-983431,2025-02-16 15:00:00,CUST-31717,SKU-2196,1,Direct_Referral,0.0,Beauty,364.35,898.32,898.32,533.97
ORD-983432,2025-06-07 22:00:00,CUST-33257,SKU-2198,1,Instagram_Ad,0.0,Fitness,444.11,965.74,965.74,521.63
ORD-983433,2026-01-24 10:00:00,CUST-34948,SKU-2751,1,Affiliate,0.0,Fitness,470.22,695.81,695.81,225.59
ORD-983434,2025-10-10 05:00:00,CUST-30762,SKU-2459,2,Email_Campaign,0.0,Home & Kitchen,63.81,131.23,262.46,134.84
ORD-983435,2026-02-25 01:00:00,CUST-32954,SKU-2378,3,Instagram_Ad,0.0,Electronics,408.16,680.4,2041.2,816.72
ORD-983436,2025-10-15 09:00:00,CUST-33215,SKU-2383,1,Google_Search,0.1,Beauty,439.35,674.65,607.18,167.83
ORD-983437,2025-01-11 18:00:00,CUST-34347,SKU-2652,1,Email_Campaign,0.1,Beauty,295.49,455.66,410.09,114.6
